Average Votes Cast,Traditional Meaningful Votes,Ranked Choice Meaningful Votes,Ranked Choice Total Participants,Number Candidates,Politics Dimension,Max Duty,Number of Ranking Positions,c_0,dc,F,dif,Candidate Fraction Ranked,Estimator
11.43,607,982,1000,16,1,0.8982281341194291,16,0.797935971145778,0.0589821782488675,0.0896955301795561,375,0.714375,34.29
1.9855072463768115,230,544,552,4,1,0.0719051358709037,4,0.7710494512198833,0.271774829233778,0.0816955726681286,314,0.4963768115942029,5.956521739130435
2.838202247191011,673,591,890,11,2,0.7843254974753666,11,0.4678204852078937,0.2792403203432855,0.0716813218946695,-82,0.2580183861082737,12.77191011235955
2.492977528089888,596,712,712,3,1,0.6147505721247982,10,0.6120770443592392,0.2384053037992961,0.0717107411620168,116,0.830992509363296,7.478932584269664
8.696969696969697,257,891,891,11,1,0.3363015970425475,11,0.541435770749952,0.0295700442665716,0.0438053274459147,634,0.790633608815427,26.090909090909093
8.929752066115702,654,725,726,14,5,0.8985931428576197,14,0.4680403066096363,0.0787352944765615,0.0995290393861025,71,0.6378394332939787,135.62060950413223
2.619108280254777,551,785,785,5,1,0.335008984794217,7,0.4832933934643955,0.2446832739698292,0.0832269895443661,234,0.5238216560509554,7.857324840764331
5.232294617563739,672,706,706,7,5,0.6388515979453276,10,0.3773378282782673,0.1046361782293424,0.0941173319974578,34,0.7474706596519628,79.46547450424929
2.719676549865229,224,314,742,17,2,0.3699776758288988,17,0.4327229767342168,0.1803468410692874,0.0429963241720856,90,0.15998097352148408,12.238544474393532
5.401416765053129,821,827,847,6,2,0.7304594036095842,9,0.1600276889681586,0.0605223771423635,0.0084690689106898,6,0.9002361275088547,24.30637544273908
5.982005141388175,441,720,778,11,2,0.8321572528225636,11,0.6930972555041529,0.1134463736646021,0.078220655231678,279,0.5438186492171068,26.919023136246786
3.0,586,591,591,3,5,0.9694049035460476,5,0.5001303213652593,0.0280441908484882,0.0502060741194477,5,1.0,45.5625
3.0766129032258065,570,585,744,8,2,0.4946845079570301,8,0.3021448290355297,0.148692875654391,0.0284305644869878,15,0.3845766129032258,13.84475806451613
2.441265060240964,250,652,664,6,1,0.1657048675009265,6,0.4971555941614,0.190520733234063,0.0527930528941112,402,0.40687751004016065,7.323795180722891
2.157446808510638,138,228,235,6,4,0.1614677322415795,6,0.2537371757134167,0.1238592809728753,0.0571313041843853,90,0.35957446808510635,21.84414893617021
1.6961394769613949,786,311,803,14,5,0.4754344604763643,14,0.1213179134284514,0.2431000992029505,0.0126165402327892,-475,0.12115281978295678,25.760118306351185
5.141453831041257,377,506,509,6,3,0.4074165470337482,10,0.4336462658106859,0.0734504068306393,0.0816538451194336,129,0.8569089718402095,34.70481335952849
2.977,587,1000,1000,4,1,0.0376515695880299,4,0.3550492836586534,0.0730173098553429,0.0956288044977036,413,0.74425,8.931
7.447963800904978,361,884,884,9,1,0.2424211065609963,10,0.5102182359065378,0.0352206980733828,0.065397060266669,523,0.8275515334338864,22.34389140271493
3.9733796296296298,761,864,864,4,1,0.8055521716530022,6,0.299099892667573,0.0167982413717113,0.01525048415866,103,0.9933449074074074,11.92013888888889
6.077844311377246,279,334,334,11,5,0.9093396574868534,11,0.7654494751408931,0.1482452640128527,0.084926983600142,55,0.552531301034295,92.30726047904191
3.3297682709447414,128,561,561,7,1,0.1363906305329337,7,0.8302001198407977,0.0700108585629394,0.0464598513578918,433,0.4756811815635345,9.989304812834224
4.594202898550725,101,386,552,17,2,0.6506596126686549,17,0.8094463143171106,0.1475738288695779,0.0607764370316486,285,0.27024722932651324,20.67391304347826
4.745490981963928,620,652,998,13,1,0.687836562706567,13,0.5653417297205756,0.1464103887707361,0.0600054013836271,32,0.3650377678433791,14.236472945891784
3.975609756097561,467,492,492,4,5,0.5094450866623652,4,0.3929436933053521,0.0743795029933034,0.0714779545559945,25,0.9939024390243902,60.37957317073171
9.826883910386965,897,926,982,15,2,0.9978325353438172,15,0.2103002765368457,0.0606187611998174,0.0399127515405472,29,0.6551255940257976,44.22097759674134
1.0133155792276964,437,450,751,5,2,0.0858372207088307,5,0.1289972259516864,0.2171209670597086,0.0275525544460095,13,0.20266311584553928,4.559920106524634
4.405228758169935,319,726,918,14,1,0.8508070916490273,14,0.8655458650324507,0.1775131986564392,0.0413684025382702,407,0.31465919701213824,13.215686274509805
4.853717026378897,746,834,834,5,2,0.8789749200517161,5,0.3947343508549894,0.0636859171634514,0.0469535813220113,88,0.9707434052757794,21.841726618705035
4.0,529,540,540,4,5,0.8015521602698484,5,0.4970855255844775,0.0022288457349041,0.0760697544252785,11,1.0,60.75
3.3919821826280625,754,693,898,10,2,0.4676818508704,10,0.227230468341303,0.1220609261259109,0.0376772495106836,-61,0.3391982182628063,15.263919821826281
2.675,851,920,920,3,1,0.6261043907238026,3,0.3580317056993806,0.1561851682588888,0.0687074375427324,69,0.8916666666666666,8.024999999999999
2.804123711340206,384,363,388,10,4,0.8318838886999601,10,0.5254489601631002,0.2948325205713676,0.0063932261436343,-21,0.2804123711340206,28.391752577319586
1.901525658807212,140,322,721,12,1,0.2989619123178495,12,0.3382216435850464,0.2201776925496638,0.0089885713819583,182,0.15846047156726767,5.704576976421636
3.947058823529412,415,680,680,4,1,0.7353968792309551,8,0.8678117640485493,0.0424893721150683,0.0825425727032968,265,0.986764705882353,11.841176470588236
3.702868852459016,348,482,488,7,3,0.4871755130265084,9,0.4905298709792569,0.1392732046336241,0.0745483121537391,134,0.5289812646370022,24.994364754098356
4.664145234493192,517,529,661,16,3,0.9469625514889762,16,0.6122270983326695,0.179457089495883,0.0609111864593348,12,0.2915090771558245,31.482980332829047
6.0,115,117,117,6,5,0.7691113058404456,10,0.6872193314704056,0.0264572794859392,0.005247341897251,2,1.0,91.125
3.6929316338354576,507,860,863,5,1,0.9291302033156184,5,0.7964448626893786,0.1882116685161172,0.0635999918823077,353,0.7385863267670916,11.078794901506374
10.98876404494382,175,890,890,11,1,0.758850995274271,11,0.9450625458244964,0.0051848601266785,0.0416134525049554,715,0.9989785495403474,32.96629213483146
3.2808564231738035,712,551,794,14,4,0.7746644153468277,14,0.3499261389107678,0.2067498718952384,0.0634575064230025,-161,0.2343468873695574,33.21867128463476
3.10872027180068,865,881,883,4,4,0.9982186915757304,8,0.2854378723379338,0.2364740786063935,0.0747930030402379,16,0.77718006795017,31.475792751981885
10.376826722338205,788,956,958,15,2,0.5423107951519722,15,0.3628541554767935,0.0421159198146198,0.0934068633624046,168,0.6917884481558804,46.69572025052192
3.9889502762430937,130,181,181,4,4,0.6390602107378739,5,0.7346101230293042,0.1101794474499025,0.0966540059285657,51,0.9972375690607734,40.38812154696132
3.112745098039216,116,402,408,5,1,0.3995020279071233,5,0.4522744813784101,0.1089171445488543,0.0125233068601396,286,0.6225490196078433,9.338235294117649
5.879813302217036,738,856,857,7,2,0.5054117781236536,7,0.2880134442630583,0.0596096083985744,0.0519387900420221,118,0.839973328888148,26.459159859976662
3.786445012787724,541,455,782,15,2,0.9055803624802564,15,0.5664396155177596,0.2051347707928301,0.0419445831934799,-86,0.2524296675191816,17.03900255754476
2.407482305358948,664,460,989,13,2,0.2213750949273999,13,0.303761804121918,0.2218752381319265,0.0871992206392633,-204,0.1851909465660729,10.833670374115265
2.526315789473684,418,418,418,4,3,0.5926517101103737,4,0.3616093375047624,0.232757222637303,0.0020494793072495,0,0.631578947368421,17.052631578947366
4.335423197492163,254,302,319,15,5,0.7839450377218805,15,0.7312951320283438,0.1997142939726295,0.0814725564541367,48,0.2890282131661442,65.84423981191222
3.059009483667018,896,576,949,16,2,0.4903233167761978,16,0.0735097735650421,0.1106080754909705,0.006547436851222,-320,0.19118809272918863,13.765542676501582
5.973929236499069,464,537,537,6,5,0.3386544880634938,6,0.3456240655477048,0.0230566098714824,0.0899286942985139,73,0.9956548727498449,90.72905027932961
9.665532879818594,218,882,882,14,1,0.2069919494479186,14,0.297337315321727,0.0159775935058888,0.0181022095945978,664,0.6903952057013282,28.996598639455783
15.40365682137834,420,698,711,17,2,0.9965097476178908,17,0.7577463209436497,0.037086784638888,0.0490975039870985,278,0.9060974600810788,69.31645569620252
2.825426944971537,239,312,527,16,3,0.5614121480345092,16,0.626509164504157,0.2547139756994462,0.0855363420484134,73,0.17658918406072105,19.071631878557874
5.213930348258707,596,670,804,16,3,0.985807986338626,16,0.6268588776613101,0.1638816378964785,0.0991473453486126,74,0.32587064676616917,35.19402985074627
3.700854700854701,543,585,585,5,5,0.3515335276983998,5,0.2683931475687732,0.0914044945439529,0.0684882533728315,42,0.7401709401709402,56.206730769230774
2.9848024316109423,325,329,329,3,4,0.9700395830112252,4,0.8093331457453343,0.2807039055555669,0.08196362724882,4,0.9949341438703141,30.22112462006079
1.3105209397344229,823,397,979,10,2,0.114730278546883,10,0.1227699532130673,0.2511393691634447,0.040509321565457,-426,0.13105209397344228,5.8973442288049025
2.677651905252317,704,623,971,11,2,0.2610665266455997,11,0.3124881199903051,0.1851498057759106,0.0888301110310324,-81,0.24342290047748338,12.049433573635428
5.068017366136035,492,691,691,9,5,0.1158577803301539,9,0.1737385756316282,0.0318107907694148,0.0719283266802992,199,0.5631130406817816,76.97051374819102
3.384976525821596,317,373,426,11,3,0.6381477455027011,11,0.5275740006869886,0.197130017933669,0.0393485305857633,56,0.30772513871105417,22.848591549295772
1.995249406175772,169,194,421,11,3,0.3768380427295821,11,0.4657839391093412,0.276985866569517,0.0616344387938465,25,0.1813863096523429,13.46793349168646
2.088445078459344,700,695,701,4,5,0.6613867131006489,7,0.2052718155233608,0.2752440574965705,0.0058262692833788,-5,0.522111269614836,31.718259629101286
6.359855334538879,529,553,553,11,5,0.8260838365644118,11,0.4655356652874127,0.1090909307615514,0.0445660335384341,24,0.5781686667762617,96.59030289330923
8.0,207,267,267,8,4,0.5628240077259827,8,0.5425297092683351,0.0300357911354863,0.0471979410862898,60,1.0,81.0
4.192560175054704,258,550,914,14,1,0.2216788928911061,14,0.8064483649306305,0.1616218575894891,0.0822155514610984,292,0.2994685839324789,12.577680525164112
2.8439086294416245,682,521,788,10,2,0.9490873956148848,10,0.4401616894453573,0.2999221731056868,0.0408827333002674,-161,0.28439086294416244,12.79758883248731
2.215686274509804,581,451,714,13,5,0.1213059560765259,13,0.1045637919933316,0.0742574857951824,0.030125689193825,-130,0.17043740573152338,33.65073529411765
2.961904761904762,201,458,840,16,2,0.208485259081646,16,0.4208958157048533,0.1583868877165723,0.0783957168610569,257,0.18511904761904763,13.32857142857143
5.636246786632391,747,760,778,11,5,0.7178518774180849,11,0.2729701556072404,0.0968443578551785,0.0464147026376661,13,0.5123860715120355,85.60049807197944
5.338645418326693,460,489,502,11,3,0.972696474306731,11,0.5754350632633595,0.1600367148387306,0.0262351057616453,29,0.485331401666063,36.035856573705175
2.676359039190898,727,781,791,5,3,0.7084523027180631,6,0.3738395860921879,0.2464504490619078,0.0842495951866757,54,0.5352718078381795,18.06542351453856
2.6031496062992128,620,635,635,3,4,0.4289528516320958,7,0.2533176336400348,0.1416294459914532,0.0466503812314466,15,0.8677165354330709,26.35688976377953
3.745341614906832,209,322,322,6,3,0.552337067902887,6,0.601613724148764,0.1637805316979021,0.0651948935069289,113,0.624223602484472,25.281055900621116
1.6643059490084986,676,379,706,9,2,0.5420888274389989,9,0.172679913610938,0.2901747590200783,0.0025040711917358,-297,0.18492288322316652,7.489376770538244
4.22437971952535,220,829,927,12,1,0.2598151102263992,12,0.923982391793389,0.140761123893708,0.0892133669066981,609,0.3520316432937792,12.673139158576051
13.574167507568111,264,955,991,16,1,0.4692031609234902,16,0.7078814871660918,0.0216209584002775,0.0516428583233956,691,0.848385469223007,40.72250252270433
4.663565891472868,643,643,645,10,5,0.4076707353353833,10,0.1463255030921531,0.0656144582579166,0.0008386347476095,0,0.46635658914728684,70.82790697674419
6.564935064935065,188,909,924,13,1,0.2036313302986951,13,0.4845580745066802,0.0382802956363296,0.0352025021254201,721,0.5049950049950049,19.694805194805195
1.937086092715232,129,120,302,15,4,0.3202555284932471,15,0.3694382910571437,0.2608965493136644,0.0501838816522536,-9,0.12913907284768214,19.612996688741724
9.425260718424102,519,834,863,13,1,0.7124095434800798,13,0.4255387262510594,0.0439899846776821,0.0119561320558791,315,0.7250200552633925,28.275782155272307
5.032894736842105,423,456,456,6,3,0.9920829521596568,6,0.6473025922674012,0.1708804017311199,0.0354016459314588,33,0.8388157894736842,33.97203947368421
9.755927475592747,692,716,717,17,5,0.6484884352876217,17,0.2397249271892747,0.047710587685219,0.0191400480693799,24,0.5738780867995734,148.16814853556485
1.0382293762575452,450,497,497,3,2,0.192445252940688,3,0.1404979223553166,0.2122764171381093,0.009996826812366,47,0.3460764587525151,4.6720321931589535
1.4974489795918366,697,679,784,5,3,0.1380981695865539,8,0.125354067715089,0.1616172577601805,0.0382936520144676,-18,0.29948979591836733,10.107780612244897
2.881818181818182,259,504,660,9,1,0.0058510305074286,9,0.5364558288537324,0.2489383565660906,0.0708356309370806,245,0.3202020202020202,8.645454545454545
9.25609756097561,847,893,984,16,1,0.7769658394176105,16,0.2486916754655884,0.0527244801373451,0.0193573280138608,46,0.5785060975609756,27.768292682926827
3.888095238095238,324,523,840,11,1,0.1580523725642895,11,0.5382532737676556,0.1559334182403496,0.0746881893700886,199,0.3534632034632035,11.664285714285715
6.0,706,712,712,6,3,0.5776761513215595,6,0.1679246820345712,0.0128205095393869,0.0039856712036042,6,1.0,40.5
3.128390596745027,172,515,553,6,1,0.4026367607763005,6,0.5502032978381382,0.1390707849582765,0.0264606090241573,343,0.5213984327908379,9.38517179023508
4.322235434007134,651,601,841,16,3,0.6096996651291546,16,0.3567808350819805,0.1264804191846034,0.0630248826526683,-50,0.2701397146254459,29.175089179548156
4.085987261146497,836,732,942,12,3,0.4650064800796969,12,0.1715724576793402,0.0926727647365317,0.0435525451605254,-104,0.34049893842887474,27.580414012738853
1.8985148514851484,100,282,404,7,3,0.1846842337217311,7,0.3497482424341863,0.2257743170027681,0.0693569812370732,182,0.2712164073550212,12.814975247524751
2.75,419,383,444,9,4,0.2896238875524348,9,0.1912344433515681,0.1072896403812062,0.0091710939285126,-36,0.3055555555555556,27.84375
7.683294663573085,560,851,862,15,4,0.0923359874806509,15,0.1525473983363806,0.0188539427672097,0.0607692583276414,291,0.5122196442382057,77.7933584686775
2.6853281853281854,498,518,518,4,5,0.7639499003036918,9,0.5084433331684869,0.2822770045344516,0.0948718759052561,20,0.6713320463320464,40.78342181467182
2.636363636363636,343,352,352,3,4,0.5361488408870788,3,0.3960274940315269,0.2145622691097523,0.0223984112724407,9,0.8787878787878786,26.693181818181813
3.2252747252747254,160,181,182,6,4,0.8583456831866242,9,0.8086326840381912,0.2890505642951017,0.0401234338134875,21,0.5375457875457875,32.65590659340659
3.483695652173913,518,546,736,10,2,0.9961066278045388,10,0.7337287748918973,0.2737833474470866,0.0768714611553963,28,0.3483695652173913,15.67663043478261
11.991031390134529,609,669,669,12,5,0.933304039090584,12,0.5031703821845422,0.0229942250445981,0.091577381061992,60,0.9992526158445441,182.11378923766816
15.484,815,1000,1000,17,1,0.4999848031810603,17,0.3808993402597889,0.0187516365807165,0.078917343987126,185,0.9108235294117647,46.452
16.995837669094694,711,961,961,17,1,0.954426886006798,17,0.4348312955218198,0.0021670801344113,0.027549829972906,250,0.9997551570055703,50.98751300728408
2.900576368876081,674,693,694,5,5,0.8026074637617338,10,0.3970821756462779,0.2606843087987223,0.0816168740165068,19,0.5801152737752162,44.05250360230548
2.0,283,371,371,3,1,0.1504581475574674,3,0.7587904320221565,0.2959918300448976,0.095186439353978,88,0.6666666666666666,6.0
3.9635036496350367,125,136,137,7,5,0.9663750319838592,9,0.9216579643370766,0.2842659781108563,0.0387255916411347,11,0.5662148070907195,60.19571167883212
2.276064610866373,107,351,681,11,1,0.1868346383483092,11,0.8007731333209269,0.2499935543796585,0.0378584533004796,244,0.2069149646242157,6.828193832599119
5.933701657458563,166,181,181,6,2,0.7790528573084862,10,0.6580402733773694,0.1180055807551491,0.0041014444638665,15,0.9889502762430938,26.701657458563535
4.063218390804598,469,516,522,10,5,0.8031293340589595,10,0.5393338002068537,0.1870167992524484,0.0670543699916471,47,0.40632183908045977,61.710129310344826
3.5968085106382977,547,603,940,14,1,0.8600940357990109,14,0.521822891403862,0.1956908995536214,0.0188412272335607,56,0.25691489361702124,10.790425531914893
2.6134282807731437,753,490,983,14,2,0.3513370433467316,14,0.2557888594172102,0.190257256876207,0.0588508280060121,-263,0.1866734486266531,11.760427263479146
10.228,556,991,1000,16,1,0.6060794676082207,16,0.6908951652776796,0.0544785430045831,0.089095711277858,435,0.63925,30.683999999999997
3.229,791,650,1000,13,1,0.674179647968379,13,0.3746039391218182,0.2481415122874126,0.0481778528022175,-141,0.2483846153846154,9.687000000000001
2.5161870503597124,473,356,556,11,3,0.7052088553085897,11,0.4292964055579366,0.274163012300457,0.0256655231263361,-117,0.2287442773054284,16.984262589928058
3.6649848637739657,878,561,991,13,2,0.857151143629344,13,0.2872237408688071,0.1985794978824886,0.0652119975392261,-317,0.28192191259799737,16.492431886982846
12.095918367346938,484,980,980,14,1,0.8194283950540673,14,0.7191817337201581,0.0334018635723819,0.0574216261346091,496,0.8639941690962099,36.28775510204081
9.86138613861386,272,303,303,10,5,0.8620601698338922,10,0.7242773473703517,0.074186525937684,0.0500973082597328,31,0.9861386138613859,149.769801980198
2.669421487603306,828,554,847,17,5,0.511317010243453,17,0.1132901187470398,0.150067859072626,0.0144684671314124,-274,0.15702479338842976,40.54183884297521
3.495741056218058,404,366,587,13,3,0.9479802954557868,13,0.8168911829280333,0.2881880405160068,0.0957146187668693,-38,0.2689031581706198,23.596252129471893
3.705308775731311,180,512,923,17,2,0.0509202241611521,17,0.3256417053472713,0.0791720619292034,0.0705841335652992,332,0.21795933974890064,16.6738894907909
2.633093525179856,845,624,973,10,2,0.3462230288029536,10,0.1207239827392322,0.1200639203303721,0.0256121351509035,-221,0.2633093525179856,11.848920863309353
14.998552821997103,639,691,691,15,4,0.877562927995541,15,0.3859879613763785,0.0122564019627336,0.0359999351294917,52,0.9999035214664735,151.86034732272068
3.1274900398406373,520,453,753,15,3,0.5718716899258807,15,0.4789434428936246,0.2065503512599656,0.0897970433928046,-67,0.2084993359893758,21.110557768924302
3.871499176276771,315,591,607,6,1,0.8159792717488004,6,0.7555617194136972,0.1770036642797809,0.0293788634960763,276,0.6452498627127952,11.614497528830313
2.198961937716263,534,388,578,11,3,0.6403084790434124,11,0.3376894503076787,0.292672634784568,0.0167183489915938,-146,0.19990563070147846,14.842993079584776
6.981651376146789,470,734,872,17,2,0.6527970244904265,17,0.6252734127211923,0.0874597517192958,0.0882952510121477,264,0.41068537506745817,31.417431192660548
2.6988950276243093,124,380,724,14,1,0.1695756343777298,14,0.8878083320858774,0.2646494457155982,0.044900116299152,256,0.19277821625887923,8.096685082872927
3.838028169014085,152,473,852,15,1,0.1428011950203094,15,0.8723875844654501,0.1678038649415737,0.059829520867067,321,0.255868544600939,11.514084507042256
2.756,224,225,250,9,5,0.6562381773643112,9,0.5545182409296532,0.2870859351174374,0.0392279242218707,1,0.3062222222222222,41.85675
2.375168690958165,453,411,741,11,2,0.4696897749149147,11,0.4114374542394935,0.2578022077924152,0.0522379651797161,-42,0.21592442645074225,10.688259109311742
3.345,643,753,1000,11,1,0.1987125274823857,11,0.3931356354269836,0.2098342637521563,0.0871747338119856,110,0.30409090909090913,10.035
2.5276073619631902,389,341,489,16,5,0.4155316189468542,16,0.3604529655875991,0.2042200846045951,0.0627321480840373,-48,0.1579754601226994,38.38803680981595
5.026567481402763,888,926,941,9,4,0.4382593501839004,9,0.1878053617584464,0.0717228368529673,0.0766241893901473,38,0.5585074979336403,50.89399574920297
4.201492537313433,132,117,134,10,3,0.95812038072932,10,0.8121601319015538,0.2310613212977592,0.0014892942078111,-15,0.42014925373134326,28.36007462686567
5.037037037037037,607,618,621,11,5,0.6193533891608034,11,0.2669395280222794,0.0978710037384286,0.0128770604624579,11,0.45791245791245794,76.5
3.6,883,619,1000,11,1,0.6261448749580742,11,0.4099939767152025,0.2714292041561949,0.0962267850989439,-264,0.32727272727272727,10.8
5.993506493506493,431,462,462,6,5,0.6590187169929684,6,0.5102159534116486,0.0482474116495245,0.0816837086083309,31,0.9989177489177488,91.02637987012986
5.586723768736617,433,467,467,6,3,0.9743605489472692,7,0.6052021162586303,0.1415854697666529,0.0251567620166643,34,0.9311206281227694,37.71038543897216
3.3351351351351357,546,504,555,12,5,0.5290097309466886,12,0.2563379122552035,0.1384971092441482,0.0060955366774824,-42,0.277927927927928,50.65236486486487
2.73806275579809,263,717,733,6,1,0.6139605897467324,8,0.9610026086481516,0.2676299072889465,0.0719939189405197,454,0.456343792633015,8.21418826739427
3.334078212290503,171,438,895,14,1,0.635417747104822,14,0.960784436422356,0.26191715861576,0.0503882997160607,267,0.2381484437350359,10.002234636871508
4.066,362,417,500,16,4,0.9143725574699442,16,0.7552986630001395,0.233352188079177,0.0973306752332042,55,0.254125,41.16825
9.2831541218638,179,279,279,15,5,0.5139150938286133,15,0.519446799342884,0.0560363807537759,0.0661423887370844,100,0.6188769414575866,140.98790322580646
2.6624685138539044,773,701,794,9,5,0.7748153210770964,9,0.2325637577841964,0.2380820616226852,0.0312267609749329,-72,0.295829834872656,40.43624055415617
5.737154150197629,497,506,506,7,4,0.8341309773681536,8,0.4552264610759958,0.1219244976579439,0.0168474483031821,9,0.8195934500282327,58.08868577075099
4.981566820276497,190,217,217,7,4,0.8698982508422575,10,0.7790763774188615,0.1786819268162846,0.0466767165255516,27,0.7116524028966424,50.43836405529954
3.6988335100742313,851,642,943,14,4,0.8533000164591025,14,0.285974993554083,0.1912325113099705,0.0885507962599206,-209,0.2642023935767308,37.45068928950159
3.039832285115304,251,751,954,10,1,0.4671025839935614,10,0.9973600645741096,0.2865343401552678,0.0884161963754256,500,0.30398322851153037,9.119496855345911
3.6986444212721583,279,735,959,12,1,0.2572714189945917,12,0.5101850609895572,0.1345823119862637,0.0559762513683511,456,0.3082203684393465,11.095933263816475
15.948849104859336,292,391,391,16,4,0.902187583051434,16,0.7618441537403302,0.0238881989631236,0.0723876158913421,99,0.9968030690537085,161.48209718670077
